date,city,country_iso3,lat,lon,temperature_c,humidity_pct,rainfall_mm,windspeed_ms,dewpoint_c
20191202,Dhaka,BGD,23.72,90.4,19.71,83.46,0.0,1.57,16.67
20191203,Dhaka,BGD,23.72,90.4,19.29,78.82,0.0,1.29,15.33
20191204,Dhaka,BGD,23.72,90.4,19.33,84.55,0.0,1.68,16.6
20191205,Dhaka,BGD,23.72,90.4,21.2,74.86,0.0,0.91,16.1
20191206,Dhaka,BGD,23.72,90.4,21.3,79.04,0.0,1.24,17.26
20191207,Dhaka,BGD,23.72,90.4,20.78,78.77,0.0,1.37,16.74
20191208,Dhaka,BGD,23.72,90.4,21.64,71.81,0.0,0.87,16.16
20191209,Dhaka,BGD,23.72,90.4,21.12,78.28,0.0,0.88,17.09
20191210,Dhaka,BGD,23.72,90.4,20.04,81.87,0.0,1.14,16.66
20191211,Dhaka,BGD,23.72,90.4,19.89,77.93,0.0,1.14,15.68
20191212,Dhaka,BGD,23.72,90.4,19.65,78.21,0.0,1.33,15.6
20191213,Dhaka,BGD,23.72,90.4,19.3,76.62,0.0,1.03,14.85
20191214,Dhaka,BGD,23.72,90.4,19.77,75.62,0.0,1.09,15.05
20191215,Dhaka,BGD,23.72,90.4,19.83,81.03,0.0,1.37,16.41
20191216,Dhaka,BGD,23.72,90.4,19.18,86.08,0.0,1.45,16.75
20191217,Dhaka,BGD,23.72,90.4,18.48,86.19,0.0,1.59,16.03
20191218,Dhaka,BGD,23.72,90.4,16.68,87.37,0.0,2.34,14.58
20191219,Dhaka,BGD,23.72,90.4,14.64,90.01,0.0,2.05,13.14
20191220,Dhaka,BGD,23.72,90.4,14.98,82.95,0.0,1.44,12.12
20191221,Dhaka,BGD,23.72,90.4,14.69,87.55,0.0,1.36,12.62
20191222,Dhaka,BGD,23.72,90.4,14.62,86.7,0.0,1.64,12.55
20191223,Dhaka,BGD,23.72,90.4,15.64,86.51,0.0,1.93,13.35
20191224,Dhaka,BGD,23.72,90.4,15.56,84.47,0.0,1.91,12.96
20191225,Dhaka,BGD,23.72,90.4,15.12,83.24,0.0,1.52,12.09
20191226,Dhaka,BGD,23.72,90.4,16.49,82.43,0.29,1.63,13.18
20191227,Dhaka,BGD,23.72,90.4,14.29,89.53,16.91,1.85,12.58
20191228,Dhaka,BGD,23.72,90.4,14.09,86.24,0.23,2.26,11.62
20191229,Dhaka,BGD,23.72,90.4,15.39,84.36,0.01,1.83,12.64
20191230,Dhaka,BGD,23.72,90.4,16.66,81.75,0.0,1.17,13.47
20191231,Dhaka,BGD,23.72,90.4,18.33,78.13,0.0,1.03,14.19
20200101,Dhaka,BGD,23.72,90.4,20.4,71.26,0.0,0.81,14.74
20200102,Dhaka,BGD,23.72,90.4,20.23,78.16,0.01,1.11,16.14
20200103,Dhaka,BGD,23.72,90.4,17.83,92.2,50.15,1.37,16.53
20200104,Dhaka,BGD,23.72,90.4,18.27,85.58,6.25,1.18,15.66
20200105,Dhaka,BGD,23.72,90.4,17.68,87.01,12.69,1.54,15.4
20200106,Dhaka,BGD,23.72,90.4,14.97,83.81,0.04,2.03,12.1
20200107,Dhaka,BGD,23.72,90.4,14.6,81.76,0.02,1.67,11.27
20200108,Dhaka,BGD,23.72,90.4,15.49,81.34,0.0,1.57,12.09
20200109,Dhaka,BGD,23.72,90.4,16.12,84.38,0.27,1.28,13.34
20200110,Dhaka,BGD,23.72,90.4,16.86,86.08,0.95,1.85,14.36
20200111,Dhaka,BGD,23.72,90.4,14.88,88.41,0.95,2.3,12.94
20200112,Dhaka,BGD,23.72,90.4,15.01,86.55,0.0,2.31,12.7
20200113,Dhaka,BGD,23.72,90.4,15.11,82.62,0.0,1.58,12.06
20200114,Dhaka,BGD,23.72,90.4,16.04,81.09,0.0,1.14,12.67
20200115,Dhaka,BGD,23.72,90.4,17.18,83.58,0.0,1.36,14.26
20200116,Dhaka,BGD,23.72,90.4,18.57,78.8,0.0,1.27,14.6
20200117,Dhaka,BGD,23.72,90.4,19.81,77.24,0.0,1.12,15.39
20200118,Dhaka,BGD,23.72,90.4,20.62,71.5,0.0,0.88,14.86
20200119,Dhaka,BGD,23.72,90.4,19.75,79.21,0.0,1.33,15.82
20200120,Dhaka,BGD,23.72,90.4,16.72,84.95,0.0,1.95,14.08
20200121,Dhaka,BGD,23.72,90.4,15.2,75.55,0.0,1.77,10.64
20200122,Dhaka,BGD,23.72,90.4,15.14,74.78,0.0,1.74,10.33
20200123,Dhaka,BGD,23.72,90.4,16.57,75.88,0.0,1.33,12.13
20200124,Dhaka,BGD,23.72,90.4,15.87,74.87,0.0,1.44,10.96
20200125,Dhaka,BGD,23.72,90.4,15.39,69.98,0.0,1.45,9.63
20200126,Dhaka,BGD,23.72,90.4,15.27,72.12,0.0,1.51,9.97
20200127,Dhaka,BGD,23.72,90.4,15.92,71.03,0.0,1.22,10.48
20200128,Dhaka,BGD,23.72,90.4,17.35,70.69,0.0,1.08,11.61
20200129,Dhaka,BGD,23.72,90.4,17.36,76.28,0.31,1.13,13.0
20200130,Dhaka,BGD,23.72,90.4,18.22,80.13,0.15,1.07,14.56
20200131,Dhaka,BGD,23.72,90.4,18.07,82.13,0.69,1.44,14.83
20200201,Dhaka,BGD,23.72,90.4,17.01,74.22,0.0,1.5,12.06
20200202,Dhaka,BGD,23.72,90.4,16.99,67.26,0.0,1.58,10.61
20200203,Dhaka,BGD,23.72,90.4,15.0,69.08,0.0,1.76,8.86
20200204,Dhaka,BGD,23.72,90.4,15.29,68.57,0.0,1.8,9.17
20200205,Dhaka,BGD,23.72,90.4,16.65,68.52,0.0,1.58,10.58
20200206,Dhaka,BGD,23.72,90.4,17.65,66.52,0.0,1.6,11.1
20200207,Dhaka,BGD,23.72,90.4,17.43,67.07,0.0,1.46,10.91
20200208,Dhaka,BGD,23.72,90.4,17.74,68.27,0.02,1.74,11.41
20200209,Dhaka,BGD,23.72,90.4,17.81,73.14,0.04,1.96,12.6
20200210,Dhaka,BGD,23.72,90.4,16.35,65.77,0.11,1.91,9.23
20200211,Dhaka,BGD,23.72,90.4,16.86,65.99,0.0,1.77,10.19
20200212,Dhaka,BGD,23.72,90.4,16.92,64.4,0.0,2.06,9.66
20200213,Dhaka,BGD,23.72,90.4,18.01,56.97,0.0,1.31,8.96
20200214,Dhaka,BGD,23.72,90.4,18.58,67.61,0.0,1.57,12.15
20200215,Dhaka,BGD,23.72,90.4,20.0,77.96,0.0,1.78,15.97
20200216,Dhaka,BGD,23.72,90.4,20.9,68.92,0.0,0.86,14.53
20200217,Dhaka,BGD,23.72,90.4,21.02,63.64,0.0,0.97,13.5
20200218,Dhaka,BGD,23.72,90.4,21.14,60.6,0.0,1.28,12.89
20200219,Dhaka,BGD,23.72,90.4,21.59,58.58,0.0,0.9,12.76
20200220,Dhaka,BGD,23.72,90.4,21.78,56.47,0.0,0.85,12.3
20200221,Dhaka,BGD,23.72,90.4,21.61,61.17,0.0,1.35,13.14
20200222,Dhaka,BGD,23.72,90.4,22.26,59.46,0.0,1.01,13.5
20200223,Dhaka,BGD,23.72,90.4,23.25,64.2,0.0,0.99,15.78
20200224,Dhaka,BGD,23.72,90.4,23.09,67.24,0.0,1.05,16.27
20200225,Dhaka,BGD,23.72,90.4,21.25,73.47,0.97,1.37,16.15
20200226,Dhaka,BGD,23.72,90.4,21.12,75.93,1.41,1.31,16.4
20200227,Dhaka,BGD,23.72,90.4,21.07,73.14,0.13,1.17,15.57
20200228,Dhaka,BGD,23.72,90.4,21.24,63.77,0.0,1.25,13.34
20200229,Dhaka,BGD,23.72,90.4,22.19,59.9,0.0,1.06,13.3
20200301,Dhaka,BGD,23.72,90.4,23.26,58.85,0.0,0.96,14.3
20200302,Dhaka,BGD,23.72,90.4,24.24,55.24,0.38,0.8,13.99
20200303,Dhaka,BGD,23.72,90.4,23.72,64.33,22.87,0.8,16.32
20200304,Dhaka,BGD,23.72,90.4,23.29,72.93,21.8,1.03,17.89
20200305,Dhaka,BGD,23.72,90.4,23.49,73.86,3.31,1.33,18.32
20200306,Dhaka,BGD,23.72,90.4,23.29,74.72,6.25,1.39,18.15
20200307,Dhaka,BGD,23.72,90.4,23.03,78.22,3.15,1.31,18.75
20200308,Dhaka,BGD,23.72,90.4,24.1,75.3,1.38,1.4,19.24
20200309,Dhaka,BGD,23.72,90.4,23.29,63.09,0.0,1.33,15.37
20200310,Dhaka,BGD,23.72,90.4,22.87,55.66,0.05,1.51,13.13
20200311,Dhaka,BGD,23.72,90.4,23.77,58.53,0.0,1.36,14.9
20200312,Dhaka,BGD,23.72,90.4,25.76,61.85,0.0,1.11,17.43
20200313,Dhaka,BGD,23.72,90.4,25.97,62.75,0.0,1.4,17.69
20200314,Dhaka,BGD,23.72,90.4,25.26,64.24,0.0,2.35,17.38
20200315,Dhaka,BGD,23.72,90.4,23.93,65.14,0.0,2.78,15.88
20200316,Dhaka,BGD,23.72,90.4,24.76,63.83,0.0,2.0,16.78
20200317,Dhaka,BGD,23.72,90.4,24.6,60.24,0.0,1.51,15.82
20200318,Dhaka,BGD,23.72,90.4,25.12,56.55,0.0,1.36,15.4
20200319,Dhaka,BGD,23.72,90.4,25.66,50.84,0.0,1.16,14.03
20200320,Dhaka,BGD,23.72,90.4,25.54,51.21,0.39,1.14,14.12
20200321,Dhaka,BGD,23.72,90.4,26.45,48.65,0.03,1.05,13.9
20200322,Dhaka,BGD,23.72,90.4,25.48,61.26,3.34,0.94,17.01
20200323,Dhaka,BGD,23.72,90.4,25.1,58.94,0.08,1.26,15.83
20200324,Dhaka,BGD,23.72,90.4,26.18,54.56,0.38,0.69,15.75
20200325,Dhaka,BGD,23.72,90.4,26.63,60.14,0.53,0.99,17.15
20200326,Dhaka,BGD,23.72,90.4,28.07,50.24,0.17,1.0,16.28
20200327,Dhaka,BGD,23.72,90.4,28.67,53.24,0.0,1.54,17.05
20200328,Dhaka,BGD,23.72,90.4,29.2,53.12,0.0,1.84,17.91
20200329,Dhaka,BGD,23.72,90.4,29.3,52.1,0.0,1.83,16.97
20200330,Dhaka,BGD,23.72,90.4,28.91,40.78,0.0,1.67,13.1
20200331,Dhaka,BGD,23.72,90.4,28.47,40.83,0.0,1.34,12.84
20200401,Dhaka,BGD,23.72,90.4,28.87,40.71,0.0,1.56,13.23
20200402,Dhaka,BGD,23.72,90.4,29.24,65.88,0.55,2.67,21.03
20200403,Dhaka,BGD,23.72,90.4,28.99,68.86,10.38,2.26,21.73
20200404,Dhaka,BGD,23.72,90.4,28.42,69.11,10.77,1.56,21.07
20200405,Dhaka,BGD,23.72,90.4,28.02,69.37,9.65,1.82,20.96
20200406,Dhaka,BGD,23.72,90.4,27.82,65.28,6.74,1.98,18.97
20200407,Dhaka,BGD,23.72,90.4,28.46,65.89,7.04,2.98,19.72
20200408,Dhaka,BGD,23.72,90.4,29.14,67.61,0.11,3.14,21.5
20200409,Dhaka,BGD,23.72,90.4,28.01,69.81,0.04,2.18,21.29
20200410,Dhaka,BGD,23.72,90.4,29.0,61.82,0.0,1.79,19.56
20200411,Dhaka,BGD,23.72,90.4,29.32,61.74,1.85,2.06,20.27
20200412,Dhaka,BGD,23.72,90.4,28.96,55.53,1.95,0.85,18.06
20200413,Dhaka,BGD,23.72,90.4,28.98,58.42,2.59,1.51,19.44
20200414,Dhaka,BGD,23.72,90.4,29.69,61.57,0.25,1.7,20.29
20200415,Dhaka,BGD,23.72,90.4,29.45,69.02,3.49,1.81,22.49
20200416,Dhaka,BGD,23.72,90.4,28.71,68.14,5.6,1.58,21.68
20200417,Dhaka,BGD,23.72,90.4,29.3,70.13,4.44,3.44,22.57
20200418,Dhaka,BGD,23.72,90.4,28.47,76.79,17.82,3.38,23.57
20200419,Dhaka,BGD,23.72,90.4,28.54,77.33,20.11,2.61,23.72
20200420,Dhaka,BGD,23.72,90.4,27.65,80.52,16.03,2.43,23.67
20200421,Dhaka,BGD,23.72,90.4,27.79,74.06,9.35,1.3,22.24
20200422,Dhaka,BGD,23.72,90.4,26.55,74.59,2.48,1.47,21.3
20200423,Dhaka,BGD,23.72,90.4,27.04,76.92,12.83,1.57,22.32
20200424,Dhaka,BGD,23.72,90.4,25.94,82.56,35.04,1.59,22.56
20200425,Dhaka,BGD,23.72,90.4,26.61,83.68,26.66,1.27,23.39
20200426,Dhaka,BGD,23.72,90.4,26.26,86.97,28.34,1.44,23.78
20200427,Dhaka,BGD,23.72,90.4,26.04,82.73,13.47,1.4,22.69
20200428,Dhaka,BGD,23.72,90.4,25.92,84.23,19.69,1.23,22.93
20200429,Dhaka,BGD,23.72,90.4,26.01,84.53,12.64,1.57,23.01
20200430,Dhaka,BGD,23.72,90.4,26.96,82.54,10.42,1.26,23.48
20200501,Dhaka,BGD,23.72,90.4,26.83,83.27,15.18,1.32,23.58
20200502,Dhaka,BGD,23.72,90.4,26.93,84.56,11.28,1.7,23.96
20200503,Dhaka,BGD,23.72,90.4,26.72,85.29,15.65,1.49,23.87
20200504,Dhaka,BGD,23.72,90.4,27.78,80.42,8.4,1.07,23.83
20200505,Dhaka,BGD,23.72,90.4,28.65,83.59,17.38,1.72,25.42
20200506,Dhaka,BGD,23.72,90.4,27.94,83.35,34.37,1.49,24.73
20200507,Dhaka,BGD,23.72,90.4,28.4,74.24,6.67,0.76,23.21
20200508,Dhaka,BGD,23.72,90.4,28.2,73.82,6.7,1.13,22.96
20200509,Dhaka,BGD,23.72,90.4,28.85,75.93,18.2,1.02,23.99
